"hw_id","type","timing","value"
D0_0_4,[2]tgr_egr_bnc_buf,100,0.59801
D0_0_4,A1[0]agent_igr_crd_buf,100,0.00014
D0_0_4,[2]tgr_igr_crd_buf,100,0.01305
D0_0_4,[3]tgr_igr_bnc_buf,100,0.00354
D0_0_4,A0[2]agent_egr_buf,100,0.02701
D0_0_4,A1[3]agent_egr_buf,100,0.042
D0_0_4,A1[4]agent_egr_buf,100,0.00978
D0_0_4,A0[3]agent_igr_bnc_buf,100,0.0024
D0_0_4,A1[2]agent_igr_bnc_buf,100,0.05355
D0_0_5,[0]tgr_egr_crd_buf,100,0.00821
D0_0_5,[3]tgr_egr_bnc_buf,100,0.00193
D0_0_5,[2]tgr_egr_bnc_buf,100,0.5462
D0_0_5,[2]tgr_igr_crd_buf,100,0.01336
D0_0_5,[3]tgr_igr_bnc_buf,100,0.00118
D0_0_5,A0[0]agent_egr_buf,100,0.01777
D0_0_5,A0[3]agent_igr_bnc_buf,100,0.0189
D0_0_6,[0]tgr_egr_crd_buf,100,0.00945
D0_0_6,[3]tgr_egr_bnc_buf,100,0.01085
D0_0_6,[2]tgr_egr_bnc_buf,100,0.51745
D0_0_6,A1[0]agent_igr_crd_buf,100,0.00014
D0_0_6,[2]tgr_igr_crd_buf,100,0.0125
D0_0_6,[3]tgr_igr_bnc_buf,100,0.00531
D0_0_6,A0[2]agent_egr_buf,100,0.02701
D0_0_6,A1[3]agent_egr_buf,100,0.0332
D0_0_6,A1[4]agent_egr_buf,100,0.00854
D0_0_6,A0[3]agent_igr_bnc_buf,100,0.00232
D0_0_6,A1[2]agent_igr_bnc_buf,100,0.00882
D0_0_7,[0]tgr_egr_crd_buf,100,0.02283
D0_0_7,[2]tgr_egr_bnc_buf,100,0.10804
D0_0_7,A0[3]agent_igr_bnc_buf,100,0.0189
D0_1_0,[0]tgr_egr_crd_buf,100,3e-05
D0_1_0,[3]tgr_egr_bnc_buf,100,0.0226
D0_1_0,[3]tgr_igr_bnc_buf,100,0.00236
D0_1_0,A0[3]agent_igr_bnc_buf,100,0.03276
D0_1_1,[3]tgr_egr_bnc_buf,100,0.01533
D0_1_1,[2]tgr_egr_bnc_buf,100,0.00068
D0_1_1,[3]tgr_igr_bnc_buf,100,0.00649
D0_1_1,A0[2]agent_egr_buf,100,0.06415
D0_1_1,A0[3]agent_igr_bnc_buf,100,0.00416
D0_1_2,[0]tgr_egr_crd_buf,100,3e-05
D0_1_2,[3]tgr_egr_bnc_buf,100,0.04147
D0_1_2,[2]tgr_egr_bnc_buf,100,0.00068
D0_1_2,[3]tgr_igr_bnc_buf,100,0.00472
D0_1_2,A0[2]agent_egr_buf,100,0.07534
D0_1_2,A0[3]agent_igr_bnc_buf,100,0.00424
D0_1_3,[0]tgr_egr_crd_buf,100,0.01326
D0_1_3,[0]tgr_igr_crd_buf,100,3e-05
D0_1_3,[3]tgr_egr_bnc_buf,100,0.01136
D0_1_3,[2]tgr_egr_bnc_buf,100,0.00065
D0_1_3,[3]tgr_igr_bnc_buf,100,0.00236
D0_1_3,A0[0]agent_egr_buf,100,0.01839
D0_1_3,A0[2]agent_egr_buf,100,0.07471
D0_1_3,A0[3]agent_igr_bnc_buf,100,0.00424
D0_1_4,[0]tgr_egr_crd_buf,100,0.00628
D0_1_4,[3]tgr_egr_bnc_buf,100,0.05595
D0_1_4,[2]tgr_egr_bnc_buf,100,3e-05
D0_1_4,[3]tgr_igr_bnc_buf,100,0.00708
D0_1_4,A0[2]agent_egr_buf,100,0.06223
D0_1_4,A0[3]agent_igr_bnc_buf,100,0.00432
D0_1_5,[0]tgr_egr_crd_buf,100,0.01065
D0_1_5,[3]tgr_egr_bnc_buf,100,0.01261
D0_1_5,[3]tgr_igr_bnc_buf,100,0.00236
D0_1_5,A0[2]agent_egr_buf,100,0.05974
D0_1_5,A0[3]agent_igr_bnc_buf,100,0.00432
D0_1_6,[0]tgr_egr_crd_buf,100,3e-05
D0_1_6,[3]tgr_egr_bnc_buf,100,0.12661
D0_1_6,[2]tgr_egr_bnc_buf,100,0.00065
D0_1_6,A1[0]agent_igr_crd_buf,100,0.00014
D0_1_6,[3]tgr_igr_bnc_buf,100,0.01121
D0_1_6,A0[0]agent_egr_buf,100,0.01839
D0_1_6,A0[2]agent_egr_buf,100,0.07843
D0_1_6,A1[3]agent_egr_buf,100,0.15347
D0_1_6,A1[4]agent_egr_buf,100,0.00854
D0_1_6,A0[3]agent_igr_bnc_buf,100,0.0044
D0_1_6,A1[2]agent_igr_bnc_buf,100,0.00315
D0_1_7,[0]tgr_egr_crd_buf,100,0.00511
D0_1_7,[3]tgr_egr_bnc_buf,100,0.01061
D0_1_7,[3]tgr_igr_bnc_buf,100,0.00059
D0_1_7,A0[3]agent_igr_bnc_buf,100,0.03402
D0_2_0,[0]tgr_egr_crd_buf,100,0.00264
D0_2_0,[3]tgr_egr_bnc_buf,100,0.00262
D0_2_0,[2]tgr_egr_bnc_buf,100,0.16199
D0_2_0,[2]tgr_igr_crd_buf,100,0.00032
D0_2_0,[3]tgr_igr_bnc_buf,100,0.00236
D0_2_0,A0[2]agent_egr_buf,100,0.05351
D0_2_0,A0[3]agent_igr_bnc_buf,100,0.00424
D0_2_1,[3]tgr_egr_bnc_buf,100,0.03771
D0_2_1,[2]tgr_egr_bnc_buf,100,0.2495
D0_2_1,A1[0]agent_igr_crd_buf,100,7e-05
D0_2_1,[2]tgr_igr_crd_buf,100,0.00475
D0_2_1,[3]tgr_igr_bnc_buf,100,0.00767
D0_2_1,A0[2]agent_egr_buf,100,0.06349
D0_2_1,A1[3]agent_egr_buf,100,0.00737
D0_2_1,A1[4]agent_egr_buf,100,0.00427
D0_2_1,A0[3]agent_igr_bnc_buf,100,0.00424
D0_2_2,[0]tgr_egr_crd_buf,100,0.01197
D0_2_2,[3]tgr_egr_bnc_buf,100,0.03892
D0_2_2,[2]tgr_egr_bnc_buf,100,0.31408
D0_2_2,A1[0]agent_igr_crd_buf,100,0.00014
D0_2_2,[2]tgr_igr_crd_buf,100,0.00617
D0_2_2,[3]tgr_igr_bnc_buf,100,0.00472
D0_2_2,A0[2]agent_egr_buf,100,0.0766
D0_2_2,A1[3]agent_egr_buf,100,0.02824
D0_2_2,A1[4]agent_egr_buf,100,0.00854
D0_2_2,A0[3]agent_igr_bnc_buf,100,0.00424
D0_2_2,A1[2]agent_igr_bnc_buf,100,0.02016
D0_2_3,[0]tgr_egr_crd_buf,100,0.15116
D0_2_3,[0]tgr_igr_crd_buf,100,0.0001
D0_2_3,[3]tgr_egr_bnc_buf,100,0.02244
D0_2_3,[2]tgr_egr_bnc_buf,100,0.35486
D0_2_3,[2]tgr_igr_crd_buf,100,0.00834
D0_2_3,[3]tgr_igr_bnc_buf,100,0.00177
D0_2_3,A0[0]agent_egr_buf,100,0.01777
D0_2_3,A0[2]agent_egr_buf,100,0.07661
D0_2_3,A0[3]agent_igr_bnc_buf,100,0.00424
D0_2_4,[0]tgr_egr_crd_buf,100,0.03201
D0_2_4,[3]tgr_egr_bnc_buf,100,0.1122
D0_2_4,[2]tgr_egr_bnc_buf,100,0.33936
D0_2_4,A1[0]agent_igr_crd_buf,100,0.00014
D0_2_4,[2]tgr_igr_crd_buf,100,0.00473
D0_2_4,[3]tgr_igr_bnc_buf,100,0.00708
D0_2_4,A0[2]agent_egr_buf,100,0.08035
D0_2_4,A1[3]agent_egr_buf,100,0.11581
D0_2_4,A1[4]agent_egr_buf,100,0.0104
D0_2_4,A0[3]agent_igr_bnc_buf,100,0.00432
D0_2_4,A1[2]agent_igr_bnc_buf,100,0.0252
D0_2_5,[0]tgr_egr_crd_buf,100,0.04264
D0_2_5,[3]tgr_egr_bnc_buf,100,0.06385
D0_2_5,[2]tgr_egr_bnc_buf,100,0.32874
D0_2_5,[2]tgr_igr_crd_buf,100,0.00604
D0_2_5,[3]tgr_igr_bnc_buf,100,0.00236
D0_2_5,A0[2]agent_egr_buf,100,0.06787
D0_2_5,A0[3]agent_igr_bnc_buf,100,0.00424
D0_2_6,[0]tgr_egr_crd_buf,100,0.02326
D0_2_6,[3]tgr_egr_bnc_buf,100,0.07799
D0_2_6,[2]tgr_egr_bnc_buf,100,0.24736
D0_2_6,A1[0]agent_igr_crd_buf,100,0.00014
D0_2_6,[2]tgr_igr_crd_buf,100,0.00457
D0_2_6,[3]tgr_igr_bnc_buf,100,0.01062
D0_2_6,A0[2]agent_egr_buf,100,0.09285
D0_2_6,A1[3]agent_egr_buf,100,0.03573
D0_2_6,A1[4]agent_egr_buf,100,0.00854
D0_2_6,A0[3]agent_igr_bnc_buf,100,0.00424
D0_2_6,A1[2]agent_igr_bnc_buf,100,0.04221
D0_2_7,[0]tgr_egr_crd_buf,100,0.02805
D0_2_7,[0]tgr_igr_crd_buf,100,7e-05
D0_2_7,[3]tgr_egr_bnc_buf,100,0.00071
D0_2_7,[2]tgr_egr_bnc_buf,100,0.18585
D0_2_7,A1[0]agent_igr_crd_buf,100,0.00014
D0_2_7,[2]tgr_igr_crd_buf,100,0.00036
D0_2_7,[3]tgr_igr_bnc_buf,100,0.00177
D0_2_7,A0[0]agent_egr_buf,100,0.01777
D0_2_7,A0[2]agent_egr_buf,100,0.05662
D0_2_7,A1[3]agent_egr_buf,100,0.01166
D0_2_7,A1[4]agent_egr_buf,100,0.00854
D0_2_7,A0[3]agent_igr_bnc_buf,100,0.00424
D0_3_0,[0]tgr_egr_crd_buf,100,0.00383
D0_3_0,[3]tgr_egr_bnc_buf,100,0.0026
D0_3_0,[2]tgr_egr_bnc_buf,100,0.67767
D0_3_0,A1[0]agent_igr_crd_buf,100,0.00014
D0_3_0,[2]tgr_igr_crd_buf,100,0.01231
D0_3_0,[3]tgr_igr_bnc_buf,100,0.00236
D0_3_0,A0[2]agent_egr_buf,100,0.18158
D0_3_0,A1[3]agent_egr_buf,100,0.02576
D0_3_0,A1[4]agent_egr_buf,100,0.00854
D0_3_0,A0[3]agent_igr_bnc_buf,100,0.0044
D0_3_0,A1[2]agent_igr_bnc_buf,100,0.04536
D0_3_1,[3]tgr_egr_bnc_buf,100,0.03283
D0_3_1,[2]tgr_egr_bnc_buf,100,0.69077
D0_3_1,A1[0]agent_igr_crd_buf,100,0.00014
D0_3_1,[2]tgr_igr_crd_buf,100,0.02361
D0_3_1,[3]tgr_igr_bnc_buf,100,0.00767
D0_3_1,A0[2]agent_egr_buf,100,0.19588
D0_3_1,A1[3]agent_egr_buf,100,0.04076
D0_3_1,A1[4]agent_egr_buf,100,0.00854
D0_3_1,A0[3]agent_igr_bnc_buf,100,0.00456
D0_3_1,A1[2]agent_igr_bnc_buf,100,0.01071
D0_3_2,[0]tgr_egr_crd_buf,100,0.02946
D0_3_2,[3]tgr_egr_bnc_buf,100,0.01148
D0_3_2,[2]tgr_egr_bnc_buf,100,0.6908
D0_3_2,[2]tgr_igr_crd_buf,100,0.02395
D0_3_2,[3]tgr_igr_bnc_buf,100,0.00472
D0_3_2,A0[2]agent_egr_buf,100,0.18714
D0_3_2,A0[3]agent_igr_bnc_buf,100,0.00448
D0_3_3,[0]tgr_egr_crd_buf,100,0.08479
D0_3_3,[0]tgr_igr_crd_buf,100,8e-05
D0_3_3,[3]tgr_egr_bnc_buf,100,0.02627
D0_3_3,[2]tgr_egr_bnc_buf,100,0.68735
D0_3_3,[2]tgr_igr_crd_buf,100,0.01913
D0_3_3,[3]tgr_igr_bnc_buf,100,0.00236
D0_3_3,A0[0]agent_egr_buf,100,0.01715
D0_3_3,A0[2]agent_egr_buf,100,0.08897
D0_3_3,A0[3]agent_igr_bnc_buf,100,0.00464
D0_3_4,[0]tgr_egr_crd_buf,100,0.02196
D0_3_4,[3]tgr_egr_bnc_buf,100,0.0897
D0_3_4,[2]tgr_egr_bnc_buf,100,0.67838
D0_3_4,[2]tgr_igr_crd_buf,100,0.02167
D0_3_4,[3]tgr_igr_bnc_buf,100,0.00708
D0_3_4,A0[2]agent_egr_buf,100,0.15903
D0_3_4,A0[3]agent_igr_bnc_buf,100,0.00456
D0_3_5,[0]tgr_egr_crd_buf,100,0.02258
D0_3_5,[3]tgr_egr_bnc_buf,100,0.06886
D0_3_5,[2]tgr_egr_bnc_buf,100,0.6919
D0_3_5,[2]tgr_igr_crd_buf,100,0.02237
D0_3_5,[3]tgr_igr_bnc_buf,100,0.00236
D0_3_5,A0[2]agent_egr_buf,100,0.07404
D0_3_5,A0[3]agent_igr_bnc_buf,100,0.00448
D0_3_6,[0]tgr_egr_crd_buf,100,0.0157
D0_3_6,[3]tgr_egr_bnc_buf,100,0.06044
D0_3_6,[2]tgr_egr_bnc_buf,100,0.68202
D0_3_6,A1[0]agent_igr_crd_buf,100,0.00014
D0_3_6,[2]tgr_igr_crd_buf,100,0.01183
D0_3_6,[3]tgr_igr_bnc_buf,100,0.01003
D0_3_6,A0[2]agent_egr_buf,100,0.22786
D0_3_6,A1[3]agent_egr_buf,100,0.03326
D0_3_6,A1[4]agent_egr_buf,100,0.00854
D0_3_6,A0[3]agent_igr_bnc_buf,100,0.0044
D0_3_6,A1[2]agent_igr_bnc_buf,100,0.07497
D0_3_7,[0]tgr_egr_crd_buf,100,0.02033
D0_3_7,[0]tgr_igr_crd_buf,100,3e-05
D0_3_7,[3]tgr_egr_bnc_buf,100,0.01128
D0_3_7,[2]tgr_egr_bnc_buf,100,0.18274
D0_3_7,[2]tgr_igr_crd_buf,100,0.0001
D0_3_7,[3]tgr_igr_bnc_buf,100,0.00236
D0_3_7,A0[0]agent_egr_buf,100,0.01715
D0_3_7,A0[2]agent_egr_buf,100,0.12906
D0_3_7,A0[3]agent_igr_bnc_buf,100,0.0044
D0_4_0,[0]tgr_egr_crd_buf,100,0.00133
D0_4_0,[3]tgr_egr_bnc_buf,100,0.0026
D0_4_0,[2]tgr_egr_bnc_buf,100,0.04559
D0_4_0,[2]tgr_igr_crd_buf,100,4e-05
D0_4_0,[3]tgr_igr_bnc_buf,100,0.00236
D0_4_0,A0[2]agent_egr_buf,100,0.08222
D0_4_0,A0[3]agent_igr_bnc_buf,100,0.00424
D0_4_1,[3]tgr_egr_bnc_buf,100,0.02338
D0_4_1,[2]tgr_egr_bnc_buf,100,0.55642
D0_4_1,A1[0]agent_igr_crd_buf,100,0.00014
D0_4_1,[2]tgr_igr_crd_buf,100,0.00827
D0_4_1,[3]tgr_igr_bnc_buf,100,0.00767
D0_4_1,A0[2]agent_egr_buf,100,0.23776
D0_4_1,A1[3]agent_egr_buf,100,0.02328
D0_4_1,A1[4]agent_egr_buf,100,0.00854
D0_4_1,A0[3]agent_igr_bnc_buf,100,0.00424
D0_4_1,A1[2]agent_igr_bnc_buf,100,0.04347
D0_4_2,[0]tgr_egr_crd_buf,100,0.01446
D0_4_2,[3]tgr_egr_bnc_buf,100,0.0102
D0_4_2,[2]tgr_egr_bnc_buf,100,0.55879
D0_4_2,[2]tgr_igr_crd_buf,100,0.0152
D0_4_2,[3]tgr_igr_bnc_buf,100,0.00472
D0_4_2,A0[2]agent_egr_buf,100,0.18477
D0_4_2,A0[3]agent_igr_bnc_buf,100,0.00432
D0_4_3,[0]tgr_egr_crd_buf,100,0.09728
D0_4_3,[0]tgr_igr_crd_buf,100,8e-05
D0_4_3,[3]tgr_egr_bnc_buf,100,0.0064
D0_4_3,[2]tgr_egr_bnc_buf,100,0.58804
D0_4_3,A1[0]agent_igr_crd_buf,100,0.00014
D0_4_3,[2]tgr_igr_crd_buf,100,0.01765
D0_4_3,[3]tgr_igr_bnc_buf,100,0.00413
D0_4_3,A0[0]agent_egr_buf,100,0.01902
D0_4_3,A0[2]agent_egr_buf,100,0.11593
D0_4_3,A1[3]agent_egr_buf,100,0.02395
D0_4_3,A1[4]agent_egr_buf,100,0.00854
D0_4_3,A0[3]agent_igr_bnc_buf,100,0.00432
D0_4_3,A1[2]agent_igr_bnc_buf,100,0.00882
D0_4_4,[0]tgr_egr_crd_buf,100,0.01509
D0_4_4,[3]tgr_egr_bnc_buf,100,0.08586
D0_4_4,[2]tgr_egr_bnc_buf,100,0.58868
D0_4_4,[2]tgr_igr_crd_buf,100,0.01907
D0_4_4,[3]tgr_igr_bnc_buf,100,0.00708
D0_4_4,A0[2]agent_egr_buf,100,0.25026
D0_4_4,A0[3]agent_igr_bnc_buf,100,0.0044
D0_4_5,[0]tgr_egr_crd_buf,100,0.0207
D0_4_5,[3]tgr_egr_bnc_buf,100,0.10251
D0_4_5,[2]tgr_egr_bnc_buf,100,0.58057
D0_4_5,[2]tgr_igr_crd_buf,100,0.01535
D0_4_5,[3]tgr_igr_bnc_buf,100,0.00236
D0_4_5,A0[2]agent_egr_buf,100,0.12155
D0_4_5,A0[3]agent_igr_bnc_buf,100,0.00448
D0_4_6,[0]tgr_egr_crd_buf,100,0.01258
D0_4_6,[3]tgr_egr_bnc_buf,100,0.11355
D0_4_6,[2]tgr_egr_bnc_buf,100,0.58345
D0_4_6,A1[0]agent_igr_crd_buf,100,0.00014
D0_4_6,[2]tgr_igr_crd_buf,100,0.00963
D0_4_6,[3]tgr_igr_bnc_buf,100,0.00944
D0_4_6,A0[2]agent_egr_buf,100,0.24089
D0_4_6,A1[3]agent_egr_buf,100,0.04825
D0_4_6,A1[4]agent_egr_buf,100,0.00854
D0_4_6,A0[3]agent_igr_bnc_buf,100,0.00448
D0_4_6,A1[2]agent_igr_bnc_buf,100,0.07119
D0_4_7,[0]tgr_egr_crd_buf,100,0.01658
D0_4_7,[0]tgr_igr_crd_buf,100,5e-05
D0_4_7,[3]tgr_egr_bnc_buf,100,0.00131
D0_4_7,[2]tgr_egr_bnc_buf,100,0.04684
D0_4_7,[2]tgr_igr_crd_buf,100,8e-05
D0_4_7,[3]tgr_igr_bnc_buf,100,0.00118
D0_4_7,A0[0]agent_egr_buf,100,0.01902
D0_4_7,A0[2]agent_egr_buf,100,0.07469
D0_4_7,A0[3]agent_igr_bnc_buf,100,0.00432
D0_5_0,[0]tgr_egr_crd_buf,100,0.00263
D0_5_0,[3]tgr_egr_bnc_buf,100,0.00761
D0_5_0,[2]tgr_egr_bnc_buf,100,0.03678
D0_5_0,[2]tgr_igr_crd_buf,100,6e-05
D0_5_0,[3]tgr_igr_bnc_buf,100,0.00236
D0_5_0,A0[2]agent_egr_buf,100,0.06978
D0_5_0,A0[3]agent_igr_bnc_buf,100,0.00392
D0_5_1,[3]tgr_egr_bnc_buf,100,0.03719
D0_5_1,[2]tgr_egr_bnc_buf,100,0.32713
D0_5_1,A1[0]agent_igr_crd_buf,100,0.00014
D0_5_1,[2]tgr_igr_crd_buf,100,0.00397
D0_5_1,[3]tgr_igr_bnc_buf,100,0.00708
D0_5_1,A0[2]agent_egr_buf,100,0.09854
D0_5_1,A1[3]agent_egr_buf,100,0.03759
D0_5_1,A1[4]agent_egr_buf,100,0.00854
D0_5_1,A0[3]agent_igr_bnc_buf,100,0.00392
D0_5_1,A1[2]agent_igr_bnc_buf,100,0.01071
D0_5_2,[0]tgr_egr_crd_buf,100,0.01451
D0_5_2,[3]tgr_egr_bnc_buf,100,0.05896
D0_5_2,[2]tgr_egr_bnc_buf,100,0.44636
D0_5_2,[2]tgr_igr_crd_buf,100,0.00984
D0_5_2,[3]tgr_igr_bnc_buf,100,0.00472
D0_5_2,A0[2]agent_egr_buf,100,0.13103
D0_5_2,A0[3]agent_igr_bnc_buf,100,0.004
D0_5_3,[0]tgr_egr_crd_buf,100,0.13503
D0_5_3,[3]tgr_egr_bnc_buf,100,0.05323
D0_5_3,[2]tgr_egr_bnc_buf,100,0.43126
D0_5_3,A1[0]agent_igr_crd_buf,100,0.00014
D0_5_3,[2]tgr_igr_crd_buf,100,0.0092
D0_5_3,[3]tgr_igr_bnc_buf,100,0.00413
D0_5_3,A0[0]agent_egr_buf,100,0.02089
D0_5_3,A0[2]agent_egr_buf,100,0.08599
D0_5_3,A1[3]agent_egr_buf,100,0.02404
D0_5_3,A1[4]agent_egr_buf,100,0.00854
D0_5_3,A0[3]agent_igr_bnc_buf,100,0.00416
D0_5_3,A1[2]agent_igr_bnc_buf,100,0.00063
D0_5_4,[0]tgr_egr_crd_buf,100,0.01947
D0_5_4,[3]tgr_egr_bnc_buf,100,0.19641
D0_5_4,[2]tgr_egr_bnc_buf,100,0.40024
D0_5_4,A1[0]agent_igr_crd_buf,100,0.00014
D0_5_4,[2]tgr_igr_crd_buf,100,0.00917
D0_5_4,[3]tgr_igr_bnc_buf,100,0.00708
D0_5_4,A0[2]agent_egr_buf,100,0.11914
D0_5_4,A1[3]agent_egr_buf,100,0.03199
D0_5_4,A1[4]agent_egr_buf,100,0.00854
D0_5_4,A0[3]agent_igr_bnc_buf,100,0.00416
D0_5_4,A1[2]agent_igr_bnc_buf,100,0.06237
D0_5_5,[0]tgr_egr_crd_buf,100,0.02509
D0_5_5,[3]tgr_egr_bnc_buf,100,0.06631
D0_5_5,[2]tgr_egr_bnc_buf,100,0.41852
D0_5_5,A1[0]agent_igr_crd_buf,100,0.00014
D0_5_5,[2]tgr_igr_crd_buf,100,0.00811
D0_5_5,[3]tgr_igr_bnc_buf,100,0.00236
D0_5_5,A0[2]agent_egr_buf,100,0.07224
D0_5_5,A1[3]agent_egr_buf,100,0.03072
D0_5_5,A1[4]agent_egr_buf,100,0.00854
D0_5_5,A0[3]agent_igr_bnc_buf,100,0.00416
D0_5_5,A1[2]agent_igr_bnc_buf,100,0.04284
D0_5_6,[0]tgr_egr_crd_buf,100,0.02071
D0_5_6,[3]tgr_egr_bnc_buf,100,0.0991
D0_5_6,[2]tgr_egr_bnc_buf,100,0.38233
D0_5_6,[2]tgr_igr_crd_buf,100,0.00714
D0_5_6,[3]tgr_igr_bnc_buf,100,0.00944
D0_5_6,A0[2]agent_egr_buf,100,0.10595
D0_5_6,A0[3]agent_igr_bnc_buf,100,0.00424
D0_5_7,[0]tgr_egr_crd_buf,100,0.0243
D0_5_7,[3]tgr_egr_bnc_buf,100,0.00496
D0_5_7,[2]tgr_egr_bnc_buf,100,0.05556
D0_5_7,A1[0]agent_igr_crd_buf,100,7e-05
D0_5_7,[2]tgr_igr_crd_buf,100,7e-05
D0_5_7,[3]tgr_igr_bnc_buf,100,0.00118
D0_5_7,A0[0]agent_egr_buf,100,0.02089
D0_5_7,A0[2]agent_egr_buf,100,0.08287
D0_5_7,A1[3]agent_egr_buf,100,0.00491
D0_5_7,A1[4]agent_egr_buf,100,0.00366
D0_5_7,A0[3]agent_igr_bnc_buf,100,0.00416
D0_6_0,[0]tgr_egr_crd_buf,100,3e-05
D0_6_0,[3]tgr_egr_bnc_buf,100,0.00885
D0_6_0,[3]tgr_igr_bnc_buf,100,0.00236
D0_6_0,A0[3]agent_igr_bnc_buf,100,0.03024
D0_6_1,[3]tgr_egr_bnc_buf,100,0.14094
D0_6_1,[3]tgr_igr_bnc_buf,100,0.00708
D0_6_1,A0[2]agent_egr_buf,100,0.08598
D0_6_1,A0[3]agent_igr_bnc_buf,100,0.004
D0_6_2,[3]tgr_egr_bnc_buf,100,0.08887
D0_6_2,[3]tgr_igr_bnc_buf,100,0.00472
D0_6_2,A0[2]agent_egr_buf,100,0.08911
D0_6_2,A0[3]agent_igr_bnc_buf,100,0.00408
D0_6_3,[0]tgr_egr_crd_buf,100,0.00064
D0_6_3,[3]tgr_egr_bnc_buf,100,0.05683
D0_6_3,[3]tgr_igr_bnc_buf,100,0.00413
D0_6_3,A0[2]agent_egr_buf,100,0.05041
D0_6_3,A0[3]agent_igr_bnc_buf,100,0.00408
D0_6_4,[0]tgr_egr_crd_buf,100,0.00061
D0_6_4,[3]tgr_egr_bnc_buf,100,0.11403
D0_6_4,[3]tgr_igr_bnc_buf,100,0.00708
D0_6_4,A0[2]agent_egr_buf,100,0.09728
D0_6_4,A0[3]agent_igr_bnc_buf,100,0.00392
D0_6_5,[3]tgr_egr_bnc_buf,100,0.01948
D0_6_5,[3]tgr_igr_bnc_buf,100,0.00236
D0_6_5,A0[2]agent_egr_buf,100,0.0492
D0_6_5,A0[3]agent_igr_bnc_buf,100,0.00384
D0_6_6,[3]tgr_egr_bnc_buf,100,0.04031
D0_6_6,[3]tgr_igr_bnc_buf,100,0.00944
D0_6_6,A0[2]agent_egr_buf,100,0.06103
D0_6_6,A0[3]agent_igr_bnc_buf,100,0.004
D0_6_7,[0]tgr_egr_crd_buf,100,0.00126
D0_6_7,[3]tgr_egr_bnc_buf,100,0.00311
D0_6_7,[3]tgr_igr_bnc_buf,100,0.00059
D0_6_7,A0[3]agent_igr_bnc_buf,100,0.03087
D0_7_0,[3]tgr_egr_bnc_buf,100,6e-05
D0_7_0,[3]tgr_igr_bnc_buf,100,0.00118
D0_7_0,A0[0]agent_egr_buf,100,0.02212
D0_7_0,A0[2]agent_egr_buf,100,0.02452
D0_7_0,A0[3]agent_igr_bnc_buf,100,0.00232
D0_7_1,[3]tgr_egr_bnc_buf,100,0.00829
D0_7_1,[3]tgr_igr_bnc_buf,100,0.00354
D0_7_1,A0[2]agent_egr_buf,100,0.02765
D0_7_1,A0[3]agent_igr_bnc_buf,100,0.00232
D0_7_2,[3]tgr_egr_bnc_buf,100,0.00261
D0_7_2,[3]tgr_igr_bnc_buf,100,0.00236
D0_7_2,A0[2]agent_egr_buf,100,0.02887
D0_7_2,A0[3]agent_igr_bnc_buf,100,0.0024
D0_7_3,[3]tgr_egr_bnc_buf,100,0.00386
D0_7_3,[3]tgr_igr_bnc_buf,100,0.00236
D0_7_3,A0[3]agent_igr_bnc_buf,100,0.01953
D0_7_4,[3]tgr_egr_bnc_buf,100,0.01329
D0_7_4,[3]tgr_igr_bnc_buf,100,0.00354
D0_7_4,A0[0]agent_egr_buf,100,0.02212
D0_7_4,A0[2]agent_egr_buf,100,0.03323
D0_7_4,A0[3]agent_igr_bnc_buf,100,0.0024
