"hw_id","type","timing","value"
D0_0_3,lr_in[0],100,0.0222222
D0_0_3,lr_in[2],100,0.172222
D0_0_3,lr_in[3],100,0.288889
D0_0_3,lr_in[4],100,0.0666667
D0_0_3,lr_out[0],100,0.0777778
D0_0_3,lr_out[2],100,0.25
D0_0_3,lr_out[3],100,0.244444
D0_0_3,lr_out[4],100,0.0388889
D0_0_3,rl_from_tgr[0],100,0.0277778
D0_0_3,rl_from_tgr[2],100,0.0833333
D0_0_3,rl_from_tgr[3],100,0.0111111
D0_0_3,rl_in[0],100,0.0388889
D0_0_3,rl_in[2],100,0.272222
D0_0_3,rl_in[3],100,0.255556
D0_0_3,rl_in[4],100,0.0777778
D0_0_3,rl_out[0],100,0.0666667
D0_0_3,rl_out[2],100,0.35
D0_0_3,rl_out[3],100,0.266667
D0_0_3,rl_out[4],100,0.0222222
D0_0_3,ud_out[2],100,0.105556
D0_0_3,ud_out[4],100,0.261111
D0_0_3,ud_to_tgr[2],100,0.0333333
D0_0_4,A0_receive[3],100,0.277778
D0_0_4,A0_send[2],100,0.138889
D0_0_4,A0_tgr_credit_receive[2],100,0.05
D0_0_4,A1_receive[0],100,0.0777778
D0_0_4,A1_receive[2],100,0.438889
D0_0_4,A1_send[3],100,0.311111
D0_0_4,dst_credit_receive[0],100,0.0166667
D0_0_4,du_in[0],100,0.0166667
D0_0_4,du_in[2],100,0.316667
D0_0_4,du_in[3],100,0.0666667
D0_0_4,du_in[4],100,0.0277778
D0_0_4,du_out[3],100,0.0222222
D0_0_4,du_to_tgr[0],100,0.0166667
D0_0_4,du_to_tgr[2],100,0.316667
D0_0_4,du_to_tgr[3],100,0.0666667
D0_0_4,lr_from_tgr[0],100,0.00555556
D0_0_4,lr_from_tgr[3],100,0.0333333
D0_0_4,lr_in[0],100,0.0777778
D0_0_4,lr_in[2],100,0.25
D0_0_4,lr_in[3],100,0.244444
D0_0_4,lr_in[4],100,0.0388889
D0_0_4,lr_out[0],100,0.0444444
D0_0_4,lr_out[2],100,0.0166667
D0_0_4,lr_out[3],100,0.277778
D0_0_4,lr_out[4],100,0.0666667
D0_0_4,rl_from_tgr[0],100,0.0111111
D0_0_4,rl_from_tgr[2],100,0.15
D0_0_4,rl_from_tgr[3],100,0.0333333
D0_0_4,rl_in[0],100,0.0666667
D0_0_4,rl_in[2],100,0.338889
D0_0_4,rl_in[3],100,0.222222
D0_0_4,rl_in[4],100,0.0444444
D0_0_4,rl_out[0],100,0.0388889
D0_0_4,rl_out[2],100,0.272222
D0_0_4,rl_out[3],100,0.255556
D0_0_4,rl_out[4],100,0.0777778
D0_0_4,ud_in[3],100,0.0222222
D0_0_4,ud_out[2],100,0.105556
D0_0_4,ud_out[3],100,0.311111
D0_0_4,ud_out[4],100,0.183333
D0_0_4,ud_to_tgr[2],100,0.0333333
D0_0_5,A0_receive[3],100,0.277778
D0_0_5,A0_send[0],100,0.0944444
D0_0_5,A0_tgr_credit_receive[0],100,0.0888889
D0_0_5,dst_credit_receive[0],100,0.0166667
D0_0_5,du_in[2],100,0.311111
D0_0_5,du_in[3],100,0.0222222
D0_0_5,du_in[4],100,0.0722222
D0_0_5,du_to_tgr[2],100,0.311111
D0_0_5,du_to_tgr[3],100,0.0222222
D0_0_5,lr_from_tgr[0],100,0.00555556
D0_0_5,lr_from_tgr[3],100,0.0111111
D0_0_5,lr_in[0],100,0.0444444
D0_0_5,lr_in[2],100,0.0166667
D0_0_5,lr_in[3],100,0.277778
D0_0_5,lr_in[4],100,0.0666667
D0_0_5,lr_out[0],100,0.05
D0_0_5,lr_out[2],100,0.0166667
D0_0_5,lr_out[3],100,0.277778
D0_0_5,lr_out[4],100,0.0555556
D0_0_5,rl_from_tgr[0],100,0.0111111
D0_0_5,rl_from_tgr[2],100,0.0166667
D0_0_5,rl_from_tgr[3],100,0.0111111
D0_0_5,rl_in[0],100,0.0555556
D0_0_5,rl_in[2],100,0.327778
D0_0_5,rl_in[3],100,0.211111
D0_0_5,rl_in[4],100,0.05
D0_0_5,rl_out[0],100,0.0666667
D0_0_5,rl_out[2],100,0.338889
D0_0_5,rl_out[3],100,0.222222
D0_0_5,rl_out[4],100,0.0444444
D0_0_5,ud_out[0],100,0.0777778
D0_0_5,ud_out[4],100,0.0611111
D0_0_5,ud_to_tgr[0],100,0.0166667
D0_0_6,A0_receive[3],100,0.277778
D0_0_6,A0_send[2],100,0.138889
D0_0_6,A0_tgr_credit_receive[2],100,0.0777778
D0_0_6,A1_receive[0],100,0.0777778
D0_0_6,A1_receive[2],100,0.0222222
D0_0_6,A1_send[3],100,0.244444
D0_0_6,dst_credit_receive[0],100,0.0166667
D0_0_6,du_in[0],100,0.0166667
D0_0_6,du_in[2],100,0.327778
D0_0_6,du_in[3],100,0.0666667
D0_0_6,du_in[4],100,0.0611111
D0_0_6,du_to_tgr[0],100,0.0166667
D0_0_6,du_to_tgr[2],100,0.327778
D0_0_6,du_to_tgr[3],100,0.0888889
D0_0_6,lr_in[0],100,0.05
D0_0_6,lr_in[2],100,0.0166667
D0_0_6,lr_in[3],100,0.277778
D0_0_6,lr_in[4],100,0.0555556
D0_0_6,lr_out[3],100,0.277778
D0_0_6,lr_out[4],100,0.0666667
D0_0_6,rl_from_tgr[0],100,0.0166667
D0_0_6,rl_from_tgr[2],100,0.127778
D0_0_6,rl_from_tgr[3],100,0.0888889
D0_0_6,rl_in[0],100,0.0666667
D0_0_6,rl_in[2],100,0.211111
D0_0_6,rl_in[3],100,0.122222
D0_0_6,rl_out[0],100,0.0555556
D0_0_6,rl_out[2],100,0.327778
D0_0_6,rl_out[3],100,0.211111
D0_0_6,rl_out[4],100,0.05
D0_0_6,ud_out[2],100,0.105556
D0_0_6,ud_out[3],100,0.222222
D0_0_6,ud_out[4],100,0.166667
D0_0_6,ud_to_tgr[2],100,0.0333333
D0_0_7,A0_receive[3],100,0.277778
D0_0_7,dst_credit_receive[0],100,0.0666667
D0_0_7,du_in[0],100,0.0666667
D0_0_7,du_in[2],100,0.216667
D0_0_7,du_to_tgr[0],100,0.0666667
D0_0_7,du_to_tgr[2],100,0.216667
D0_0_7,lr_in[3],100,0.277778
D0_0_7,lr_in[4],100,0.0666667
D0_0_7,lr_out[3],100,0.144444
D0_0_7,rl_from_tgr[0],100,0.0666667
D0_0_7,rl_from_tgr[2],100,0.211111
D0_0_7,rl_in[3],100,0.144444
D0_0_7,rl_out[0],100,0.0666667
D0_0_7,rl_out[2],100,0.211111
D0_0_7,rl_out[3],100,0.122222
D0_0_7,ud_out[4],100,0.277778
D0_1_0,A0_receive[3],100,0.5
D0_1_0,du_in[0],100,0.0222222
D0_1_0,du_in[2],100,0.222222
D0_1_0,du_in[3],100,0.0666667
D0_1_0,du_out[0],100,0.0166667
D0_1_0,du_out[2],100,0.222222
D0_1_0,du_out[3],100,0.0222222
D0_1_0,du_to_tgr[0],100,0.00555556
D0_1_0,du_to_tgr[3],100,0.0444444
D0_1_0,lr_from_tgr[0],100,0.00555556
D0_1_0,lr_from_tgr[3],100,0.0444444
D0_1_0,lr_in[3],100,0.377778
D0_1_0,lr_out[0],100,0.00555556
D0_1_0,lr_out[3],100,0.4
D0_1_0,rl_in[3],100,0.511111
D0_1_0,rl_out[3],100,0.377778
D0_1_0,ud_in[4],100,0.238889
D0_1_0,ud_out[4],100,0.238889
D0_1_1,A0_receive[3],100,0.511111
D0_1_1,A0_send[2],100,0.25
D0_1_1,A0_tgr_credit_receive[2],100,0.1
D0_1_1,du_in[2],100,0.266667
D0_1_1,du_in[3],100,0.133333
D0_1_1,du_in[4],100,0.105556
D0_1_1,du_out[2],100,0.316667
D0_1_1,du_out[3],100,0.0444444
D0_1_1,du_out[4],100,0.0444444
D0_1_1,du_to_tgr[3],100,0.0888889
D0_1_1,lr_from_tgr[3],100,0.0777778
D0_1_1,lr_in[0],100,0.00555556
D0_1_1,lr_in[3],100,0.4
D0_1_1,lr_out[0],100,0.00555556
D0_1_1,lr_out[3],100,0.433333
D0_1_1,rl_in[3],100,0.522222
D0_1_1,rl_out[3],100,0.511111
D0_1_1,ud_in[2],100,0.1
D0_1_1,ud_in[4],100,0.116667
D0_1_1,ud_out[2],100,0.288889
D0_1_1,ud_out[4],100,0.0777778
D0_1_2,A0_receive[3],100,0.5
D0_1_2,A0_send[2],100,0.25
D0_1_2,A0_tgr_credit_receive[2],100,0.0722222
D0_1_2,dst_credit_receive[0],100,0.00555556
D0_1_2,du_in[2],100,0.266667
D0_1_2,du_in[3],100,0.0666667
D0_1_2,du_in[4],100,0.133333
D0_1_2,du_out[2],100,0.316667
D0_1_2,du_out[3],100,0.0222222
D0_1_2,du_out[4],100,0.1
D0_1_2,du_to_tgr[3],100,0.0444444
D0_1_2,lr_from_tgr[0],100,0.00555556
D0_1_2,lr_from_tgr[3],100,0.0888889
D0_1_2,lr_in[0],100,0.00555556
D0_1_2,lr_in[3],100,0.433333
D0_1_2,lr_out[0],100,0.0111111
D0_1_2,lr_out[3],100,0.522222
D0_1_2,rl_in[3],100,0.533333
D0_1_2,rl_in[4],100,0.00555556
D0_1_2,rl_out[3],100,0.522222
D0_1_2,ud_in[0],100,0.0777778
D0_1_2,ud_in[2],100,0.105556
D0_1_2,ud_in[3],100,0.288889
D0_1_2,ud_in[4],100,0.0555556
D0_1_2,ud_out[0],100,0.0722222
D0_1_2,ud_out[2],100,0.294444
D0_1_2,ud_out[3],100,0.244444
D0_1_2,ud_out[4],100,0.0222222
D0_1_2,ud_to_tgr[0],100,0.00555556
D0_1_2,ud_to_tgr[3],100,0.0444444
D0_1_3,A0_receive[3],100,0.5
D0_1_3,A0_send[0],100,0.0944444
D0_1_3,A0_send[2],100,0.25
D0_1_3,A0_tgr_credit_receive[0],100,0.0888889
D0_1_3,A0_tgr_credit_receive[2],100,0.0777778
D0_1_3,dst_credit_receive[0],100,0.0166667
D0_1_3,du_in[0],100,0.0888889
D0_1_3,du_in[2],100,0.255556
D0_1_3,du_in[3],100,0.0222222
D0_1_3,du_in[4],100,0.133333
D0_1_3,du_out[0],100,0.0833333
D0_1_3,du_out[2],100,0.305556
D0_1_3,du_out[3],100,0.0111111
D0_1_3,du_out[4],100,0.0277778
D0_1_3,du_to_tgr[0],100,0.0222222
D0_1_3,du_to_tgr[3],100,0.0111111
D0_1_3,lr_from_tgr[0],100,0.0277778
D0_1_3,lr_in[0],100,0.0111111
D0_1_3,lr_in[3],100,0.522222
D0_1_3,lr_out[0],100,0.0388889
D0_1_3,lr_out[3],100,0.466667
D0_1_3,rl_in[3],100,0.533333
D0_1_3,rl_in[4],100,0.0277778
D0_1_3,rl_out[3],100,0.533333
D0_1_3,rl_out[4],100,0.00555556
D0_1_3,ud_in[2],100,0.105556
D0_1_3,ud_in[4],100,0.261111
D0_1_3,ud_out[0],100,0.0722222
D0_1_3,ud_out[2],100,0.294444
D0_1_3,ud_out[4],100,0.227778
D0_1_3,ud_to_tgr[0],100,0.00555556
D0_1_4,A0_receive[3],100,0.522222
D0_1_4,A0_send[2],100,0.255556
D0_1_4,A0_tgr_credit_receive[2],100,0.0833333
D0_1_4,du_in[0],100,0.0222222
D0_1_4,du_in[2],100,0.261111
D0_1_4,du_in[3],100,0.155556
D0_1_4,du_in[4],100,0.0722222
D0_1_4,du_out[0],100,0.0166667
D0_1_4,du_out[2],100,0.316667
D0_1_4,du_out[3],100,0.0666667
D0_1_4,du_out[4],100,0.0277778
D0_1_4,du_to_tgr[0],100,0.00555556
D0_1_4,du_to_tgr[3],100,0.0888889
D0_1_4,lr_from_tgr[0],100,0.00555556
D0_1_4,lr_from_tgr[3],100,0.0666667
D0_1_4,lr_in[0],100,0.0388889
D0_1_4,lr_in[3],100,0.466667
D0_1_4,lr_out[0],100,0.0388889
D0_1_4,lr_out[3],100,0.522222
D0_1_4,rl_from_tgr[3],100,0.0666667
D0_1_4,rl_in[3],100,0.511111
D0_1_4,rl_in[4],100,0.0277778
D0_1_4,rl_out[3],100,0.533333
D0_1_4,rl_out[4],100,0.0277778
D0_1_4,ud_in[2],100,0.105556
D0_1_4,ud_in[3],100,0.311111
D0_1_4,ud_in[4],100,0.183333
D0_1_4,ud_out[2],100,0.3
D0_1_4,ud_out[3],100,0.266667
D0_1_4,ud_out[4],100,0.15
D0_1_4,ud_to_tgr[3],100,0.0444444
D0_1_5,A0_receive[3],100,0.533333
D0_1_5,A0_send[2],100,0.266667
D0_1_5,A0_tgr_credit_receive[2],100,0.0555556
D0_1_5,du_in[2],100,0.261111
D0_1_5,du_in[3],100,0.0666667
D0_1_5,du_in[4],100,0.0888889
D0_1_5,du_out[2],100,0.311111
D0_1_5,du_out[3],100,0.0222222
D0_1_5,du_out[4],100,0.0722222
D0_1_5,du_to_tgr[3],100,0.0444444
D0_1_5,lr_from_tgr[3],100,0.0222222
D0_1_5,lr_in[0],100,0.0388889
D0_1_5,lr_in[3],100,0.522222
D0_1_5,lr_out[0],100,0.0388889
D0_1_5,lr_out[3],100,0.511111
D0_1_5,rl_from_tgr[3],100,0.0111111
D0_1_5,rl_in[3],100,0.511111
D0_1_5,rl_in[4],100,0.0333333
D0_1_5,rl_out[3],100,0.511111
D0_1_5,rl_out[4],100,0.0277778
D0_1_5,ud_in[0],100,0.0777778
D0_1_5,ud_in[4],100,0.0611111
D0_1_5,ud_out[0],100,0.0722222
D0_1_5,ud_out[2],100,0.205556
D0_1_5,ud_out[4],100,0.0277778
D0_1_5,ud_to_tgr[0],100,0.00555556
D0_1_5,ud_to_tgr[2],100,0.00555556
D0_1_6,A0_receive[3],100,0.533333
D0_1_6,A0_send[0],100,0.0944444
D0_1_6,A0_send[2],100,0.266667
D0_1_6,A0_tgr_credit_receive[0],100,0.0888889
D0_1_6,A0_tgr_credit_receive[2],100,0.161111
D0_1_6,A1_receive[0],100,0.0666667
D0_1_6,A1_send[3],100,0.0888889
D0_1_6,dst_credit_receive[0],100,0.00555556
D0_1_6,du_in[2],100,0.272222
D0_1_6,du_in[3],100,0.2
D0_1_6,du_in[4],100,0.25
D0_1_6,du_out[0],100,0.0166667
D0_1_6,du_out[2],100,0.327778
D0_1_6,du_out[3],100,0.0666667
D0_1_6,du_out[4],100,0.0611111
D0_1_6,du_to_tgr[3],100,0.155556
D0_1_6,lr_from_tgr[3],100,0.0555556
D0_1_6,lr_in[0],100,0.0388889
D0_1_6,lr_in[3],100,0.511111
D0_1_6,lr_out[3],100,0.566667
D0_1_6,lr_out[4],100,0.0222222
D0_1_6,rl_from_tgr[0],100,0.00555556
D0_1_6,rl_from_tgr[3],100,0.1
D0_1_6,rl_in[0],100,0.0222222
D0_1_6,rl_in[3],100,0.433333
D0_1_6,rl_out[3],100,0.511111
D0_1_6,rl_out[4],100,0.0333333
D0_1_6,ud_in[2],100,0.105556
D0_1_6,ud_in[3],100,0.222222
D0_1_6,ud_in[4],100,0.166667
D0_1_6,ud_out[0],100,0.0722222
D0_1_6,ud_out[2],100,0.305556
D0_1_6,ud_out[3],100,0.166667
D0_1_6,ud_out[4],100,0.111111
D0_1_6,ud_to_tgr[0],100,0.00555556
D0_1_6,ud_to_tgr[3],100,0.0444444
D0_1_7,A0_receive[3],100,0.533333
D0_1_7,dst_credit_receive[0],100,0.0222222
D0_1_7,du_in[0],100,0.0888889
D0_1_7,du_in[2],100,0.222222
D0_1_7,du_out[0],100,0.0666667
D0_1_7,du_out[2],100,0.216667
D0_1_7,du_to_tgr[0],100,0.0222222
D0_1_7,lr_in[3],100,0.566667
D0_1_7,lr_in[4],100,0.0222222
D0_1_7,lr_out[3],100,0.466667
D0_1_7,rl_from_tgr[0],100,0.0222222
D0_1_7,rl_in[3],100,0.466667
D0_1_7,rl_out[0],100,0.0222222
D0_1_7,rl_out[3],100,0.433333
D0_1_7,ud_in[4],100,0.277778
D0_1_7,ud_out[4],100,0.3
D0_2_0,A0_receive[3],100,0.555556
D0_2_0,A0_send[2],100,0.277778
D0_2_0,A0_tgr_credit_receive[2],100,0.216667
D0_2_0,dst_credit_receive[0],100,0.0166667
D0_2_0,du_in[0],100,0.0388889
D0_2_0,du_in[2],100,0.333333
D0_2_0,du_in[3],100,0.111111
D0_2_0,du_in[4],100,0.1
D0_2_0,du_out[0],100,0.0222222
D0_2_0,du_out[2],100,0.222222
D0_2_0,du_out[3],100,0.0666667
D0_2_0,du_to_tgr[0],100,0.0166667
D0_2_0,du_to_tgr[2],100,0.177778
D0_2_0,du_to_tgr[3],100,0.0444444
D0_2_0,lr_from_tgr[0],100,0.0166667
D0_2_0,lr_from_tgr[2],100,0.15
D0_2_0,lr_from_tgr[3],100,0.0444444
D0_2_0,lr_in[3],100,0.377778
D0_2_0,lr_out[0],100,0.0166667
D0_2_0,lr_out[2],100,0.144444
D0_2_0,lr_out[3],100,0.388889
D0_2_0,rl_in[3],100,0.533333
D0_2_0,rl_in[4],100,0.0166667
D0_2_0,rl_out[3],100,0.377778
D0_2_0,ud_in[4],100,0.238889
D0_2_0,ud_out[2],100,0.144444
D0_2_0,ud_out[4],100,0.322222
D0_2_0,ud_to_tgr[2],100,0.0611111
D0_2_1,A0_receive[3],100,0.555556
D0_2_1,A0_send[2],100,0.272222
D0_2_1,A0_tgr_credit_receive[2],100,0.105556
D0_2_1,du_in[2],100,0.405556
D0_2_1,du_in[3],100,0.244444
D0_2_1,du_in[4],100,0.138889
D0_2_1,du_out[2],100,0.266667
D0_2_1,du_out[3],100,0.133333
D0_2_1,du_out[4],100,0.105556
D0_2_1,du_to_tgr[2],100,0.205556
D0_2_1,du_to_tgr[3],100,0.1
D0_2_1,lr_from_tgr[2],100,0.0277778
D0_2_1,lr_from_tgr[3],100,0.0777778
D0_2_1,lr_in[0],100,0.0166667
D0_2_1,lr_in[2],100,0.144444
D0_2_1,lr_in[3],100,0.388889
D0_2_1,lr_out[0],100,0.0166667
D0_2_1,lr_out[2],100,0.172222
D0_2_1,lr_out[3],100,0.411111
D0_2_1,rl_in[3],100,0.544444
D0_2_1,rl_in[4],100,0.0166667
D0_2_1,rl_out[3],100,0.533333
D0_2_1,rl_out[4],100,0.0166667
D0_2_1,ud_in[2],100,0.288889
D0_2_1,ud_in[4],100,0.0777778
D0_2_1,ud_out[2],100,0.361111
D0_2_1,ud_out[4],100,0.0666667
D0_2_1,ud_to_tgr[2],100,0.133333
D0_2_2,A0_receive[3],100,0.555556
D0_2_2,A0_send[2],100,0.277778
D0_2_2,A0_tgr_credit_receive[2],100,0.0666667
D0_2_2,A1_receive[0],100,0.0777778
D0_2_2,A1_receive[2],100,0.0833333
D0_2_2,A1_send[3],100,0.311111
D0_2_2,dst_credit_receive[0],100,0.0166667
D0_2_2,du_in[2],100,0.411111
D0_2_2,du_in[4],100,0.116667
D0_2_2,du_out[2],100,0.266667
D0_2_2,du_out[3],100,0.0666667
D0_2_2,du_out[4],100,0.133333
D0_2_2,du_to_tgr[2],100,0.211111
D0_2_2,du_to_tgr[3],100,0.0444444
D0_2_2,lr_from_tgr[0],100,0.0111111
D0_2_2,lr_from_tgr[2],100,0.0222222
D0_2_2,lr_from_tgr[3],100,0.0888889
D0_2_2,lr_in[0],100,0.0166667
D0_2_2,lr_in[2],100,0.172222
D0_2_2,lr_in[3],100,0.411111
D0_2_2,lr_out[0],100,0.0222222
D0_2_2,lr_out[2],100,0.172222
D0_2_2,lr_out[3],100,0.5
D0_2_2,lr_out[4],100,0.0666667
D0_2_2,rl_from_tgr[0],100,0.00555556
D0_2_2,rl_from_tgr[2],100,0.00555556
D0_2_2,rl_in[0],100,0.0666667
D0_2_2,rl_in[2],100,0.0611111
D0_2_2,rl_in[3],100,0.566667
D0_2_2,rl_in[4],100,0.0222222
D0_2_2,rl_out[3],100,0.544444
D0_2_2,rl_out[4],100,0.0166667
D0_2_2,ud_in[0],100,0.0722222
D0_2_2,ud_in[2],100,0.294444
D0_2_2,ud_in[3],100,0.244444
D0_2_2,ud_in[4],100,0.0222222
D0_2_2,ud_out[0],100,0.0555556
D0_2_2,ud_out[2],100,0.355556
D0_2_2,ud_out[3],100,0.388889
D0_2_2,ud_out[4],100,0.0277778
D0_2_2,ud_to_tgr[0],100,0.0166667
D0_2_2,ud_to_tgr[2],100,0.144444
D0_2_2,ud_to_tgr[3],100,0.0444444
D0_2_3,A0_receive[3],100,0.555556
D0_2_3,A0_send[0],100,0.0944444
D0_2_3,A0_send[2],100,0.272222
D0_2_3,A0_tgr_credit_receive[0],100,0.0888889
D0_2_3,A0_tgr_credit_receive[2],100,0.0888889
D0_2_3,dst_credit_receive[0],100,0.0833333
D0_2_3,du_in[0],100,0.116667
D0_2_3,du_in[2],100,0.383333
D0_2_3,du_in[3],100,0.0222222
D0_2_3,du_in[4],100,0.177778
D0_2_3,du_out[0],100,0.0888889
D0_2_3,du_out[2],100,0.255556
D0_2_3,du_out[3],100,0.0222222
D0_2_3,du_out[4],100,0.133333
D0_2_3,du_to_tgr[0],100,0.05
D0_2_3,du_to_tgr[2],100,0.194444
D0_2_3,lr_from_tgr[0],100,0.0555556
D0_2_3,lr_from_tgr[2],100,0.0111111
D0_2_3,lr_in[0],100,0.0222222
D0_2_3,lr_in[2],100,0.172222
D0_2_3,lr_in[3],100,0.5
D0_2_3,lr_in[4],100,0.0666667
D0_2_3,lr_out[0],100,0.0777778
D0_2_3,lr_out[2],100,0.183333
D0_2_3,lr_out[3],100,0.433333
D0_2_3,lr_out[4],100,0.0388889
D0_2_3,rl_from_tgr[0],100,0.0277778
D0_2_3,rl_from_tgr[2],100,0.00555556
D0_2_3,rl_in[0],100,0.0388889
D0_2_3,rl_in[2],100,0.0555556
D0_2_3,rl_in[3],100,0.566667
D0_2_3,rl_in[4],100,0.0777778
D0_2_3,rl_out[0],100,0.0666667
D0_2_3,rl_out[2],100,0.0611111
D0_2_3,rl_out[3],100,0.566667
D0_2_3,rl_out[4],100,0.0222222
D0_2_3,ud_in[0],100,0.0722222
D0_2_3,ud_in[2],100,0.294444
D0_2_3,ud_in[4],100,0.227778
D0_2_3,ud_out[0],100,0.111111
D0_2_3,ud_out[2],100,0.355556
D0_2_3,ud_out[4],100,0.233333
D0_2_3,ud_to_tgr[0],100,0.0333333
D0_2_3,ud_to_tgr[2],100,0.144444
D0_2_4,A0_receive[3],100,0.555556
D0_2_4,A0_send[2],100,0.277778
D0_2_4,A0_tgr_credit_receive[2],100,0.105556
D0_2_4,A1_receive[0],100,0.0777778
D0_2_4,A1_receive[2],100,0.194444
D0_2_4,A1_send[3],100,0.311111
D0_2_4,dst_credit_receive[0],100,0.0166667
D0_2_4,du_in[0],100,0.0388889
D0_2_4,du_in[2],100,0.422222
D0_2_4,du_in[3],100,0.133333
D0_2_4,du_in[4],100,0.0611111
D0_2_4,du_out[0],100,0.0222222
D0_2_4,du_out[2],100,0.261111
D0_2_4,du_out[3],100,0.155556
D0_2_4,du_out[4],100,0.0722222
D0_2_4,du_to_tgr[0],100,0.0166667
D0_2_4,du_to_tgr[2],100,0.222222
D0_2_4,du_to_tgr[3],100,0.0888889
D0_2_4,lr_from_tgr[0],100,0.00555556
D0_2_4,lr_from_tgr[2],100,0.0666667
D0_2_4,lr_from_tgr[3],100,0.0666667
D0_2_4,lr_in[0],100,0.0777778
D0_2_4,lr_in[2],100,0.183333
D0_2_4,lr_in[3],100,0.433333
D0_2_4,lr_in[4],100,0.0388889
D0_2_4,lr_out[0],100,0.0444444
D0_2_4,lr_out[2],100,0.183333
D0_2_4,lr_out[3],100,0.488889
D0_2_4,lr_out[4],100,0.0666667
D0_2_4,rl_from_tgr[0],100,0.0111111
